date,price,total_volume,market_cap,coin_name,year,month,day,day_of_week,week_of_year,quarter,price_ma_7d,total_volume_ma_7d,market_cap_ma_7d,price_ma_30d,total_volume_ma_30d,market_cap_ma_30d,price_lag_1,price_lag_2,price_lag_3,price_rolling_mean_7,price_rolling_mean_30
2018-01-15 00:00:00.000,14411.9977069182,3222958351.447812,242193794408.73285,bitcoin,2018,1,15,0,3,1,14857.965621085514,4104666946.7904787,249597858002.4471,15816.603533143556,4651606509.912572,265329673012.66455,14476.5889713691,15193.3148979847,14759.294629915,14857.965621085514,15816.603533143556
2018-01-16 00:00:00.000,11723.9135206658,9677283153.059654,197043955228.7924,bitcoin,2018,1,16,1,3,1,14303.564208574842,4885122796.9694195,240312098974.65967,15559.947978724,4832478332.336086,261054089457.2505,14411.9977069182,14476.5889713691,15193.3148979847,14303.564208574842,15559.947978724
2018-01-17 00:00:00.000,11415.3928442768,10225958520.621689,191882616843.4473,bitcoin,2018,1,17,2,3,1,13718.724596783415,5636049316.63806,230513313832.03146,15300.859274968734,4992960542.872596,256736535073.33426,11723.9135206658,14411.9977069182,14476.5889713691,13718.724596783415,15300.859274968734
2018-01-18 00:00:00.000,11569.4249920858,6558304864.2233305,194496634731.3023,bitcoin,2018,1,18,3,3,1,13364.27536617363,5739537423.94798,224582977173.39908,15080.700549383873,5006860376.83762,253071101332.9237,11415.3928442768,11723.9135206658,14411.9977069182,13364.27536617363,15080.700549383873
2018-01-19 00:00:00.000,11758.4693327652,4208563477.4581575,197698672432.58115,bitcoin,2018,1,19,4,3,1,12935.58603800937,5766196091.785189,217404813481.4348,14903.986582133894,4896837147.616796,250133663883.425,11569.4249920858,11415.3928442768,11723.9135206658,12935.58603800937,14903.986582133894
2018-01-20 00:00:00.000,13260.2711872786,4520485016.427376,222978421656.46295,bitcoin,2018,1,20,5,3,1,12659.436936479926,5964229990.541603,212792341610.7971,14800.821014185178,4861489100.264678,248431509396.7045,11758.4693327652,11569.4249920858,11415.3928442768,12659.436936479926,14800.821014185178
2018-01-21 00:00:00.000,11703.5048628599,4319501969.014785,196828374433.09152,bitcoin,2018,1,21,6,3,1,12263.282063835757,6104722193.178972,206160352819.20148,14721.443678721285,4599999029.327805,247124854170.77914,13260.2711872786,11758.4693327652,11569.4249920858,12263.282063835757,14721.443678721285
2018-01-22 00:00:00.000,10991.5950130802,5012581424.290013,184878210439.39847,bitcoin,2018,1,22,0,4,1,11774.653107573187,6360382632.156428,197972412252.15375,14579.766296968999,4597859921.269991,244772634664.70688,11703.5048628599,13260.2711872786,11758.4693327652,11774.653107573187,14579.766296968999
2018-01-23 00:00:00.000,10894.0009053405,4779406610.509539,183260375707.76196,bitcoin,2018,1,23,1,4,1,11656.094162526715,5660685983.220698,196003329463.4351,14461.195842257874,4619526411.361225,242807355731.7841,10991.5950130802,11703.5048628599,13260.2711872786,11656.094162526715,14461.195842257874
2018-01-24 00:00:00.000,11277.1159704489,3582338295.944433,189730563330.7129,bitcoin,2018,1,24,2,4,1,11636.340323408442,4711597379.695376,195695893247.33017,14360.34125100004,4656089714.3333025,241139841586.0159,10894.0009053405,10991.5950130802,11703.5048628599,11636.340323408442,14360.34125100004
2018-01-25 00:00:00.000,11225.2544568853,3204496193.302373,188880475665.0269,bitcoin,2018,1,25,3,4,1,11587.173104094085,4232481855.278096,194893584809.2908,14180.626997660069,4621053899.911336,238150074985.99893,11277.1159704489,10894.0009053405,10991.5950130802,11587.173104094085,14180.626997660069
2018-01-26 00:00:00.000,11044.9072365744,4616389063.310399,185867144988.1318,bitcoin,2018,1,26,4,4,1,11485.235661781115,4290742653.2569885,193203366602.94092,14003.02120289342,4609909439.043299,235194902296.04205,11225.2544568853,11277.1159704489,10894.0009053405,11485.235661781115,14003.02120289342
2018-01-27 00:00:00.000,11456.2135062799,2894314081.3753986,192805209257.31412,bitcoin,2018,1,27,5,4,1,11227.513135924159,4058432519.6781344,188892907688.77682,13882.631669834194,4530834359.502711,233199521596.43765,11044.9072365744,11225.2544568853,11277.1159704489,11227.513135924159,13882.631669834194
2018-01-28 00:00:00.000,11665.6969300847,2682886340.599035,196359635508.99493,bitcoin,2018,1,28,6,4,1,11222.112002670558,3824630287.0473127,188825944985.33444,13768.269586301321,4495162631.400755,231305570665.9609,11456.2135062799,11044.9072365744,11225.2544568853,11222.112002670558,13768.269586301321
